model,n_early,seed,n_train,n_cal,n_test,n_params,train_time_s,test_cells,y_true,y_pred,MAE,RMSE,MAPE,MedianAE,Within_50,Within_100,Bias,fold
RandomForest,150,2,66,22,20,0,0.48,SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch1_c005|SEV_batch1_c020,498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|906|421,641.99|477.52|247.02|660.62|247.47|796.60|357.59|255.17|262.42|508.29|546.64|565.30|501.21|672.40|450.62|750.50|248.49|351.02|585.24|275.72,97.2901,131.6567,16.4544,91.3015,0.4,0.55,-40.1086,2
RandomForest,150,0,65,22,21,0,0.48,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|673|1341|247|244|819|309|441|248|621|585|248|247|248|863|246|249|504|598|249,552.69|630.84|541.82|632.56|261.68|292.62|709.64|533.86|854.73|285.30|665.63|773.16|283.86|274.12|256.79|722.00|480.69|276.02|559.47|470.71|281.18,139.1868,211.7787,28.7436,109.3621,0.4286,0.4762,23.2551,3
RandomForest,150,1,65,22,21,0,0.48,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|673|1341|247|244|819|309|441|248|621|585|248|247|248|863|246|249|504|598|249,552.69|630.84|541.82|632.56|261.68|292.62|709.64|533.86|854.73|285.30|665.63|773.16|283.86|274.12|256.79|722.00|480.69|276.02|559.47|470.71|281.18,139.1868,211.7787,28.7436,109.3621,0.4286,0.4762,23.2551,3
RandomForest,150,2,65,22,21,0,0.49,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|673|1341|247|244|819|309|441|248|621|585|248|247|248|863|246|249|504|598|249,552.69|630.84|541.82|632.56|261.68|292.62|709.64|533.86|854.73|285.30|665.63|773.16|283.86|274.12|256.79|722.00|480.69|276.02|559.47|470.71|281.18,139.1868,211.7787,28.7436,109.3621,0.4286,0.4762,23.2551,3
RandomForest,150,0,66,22,20,0,0.48,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|245|371|636|891|249|246|352|525|519,263.53|720.27|503.06|628.45|498.02|602.18|295.56|624.19|598.54|558.28|599.63|255.36|637.05|707.08|626.83|250.03|256.53|860.40|575.53|578.88,152.3068,209.2615,36.4569,99.1824,0.3,0.5,46.7698,4
RandomForest,150,1,66,22,20,0,0.48,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|245|371|636|891|249|246|352|525|519,263.53|720.27|503.06|628.45|498.02|602.18|295.56|624.19|598.54|558.28|599.63|255.36|637.05|707.08|626.83|250.03|256.53|860.40|575.53|578.88,152.3068,209.2615,36.4569,99.1824,0.3,0.5,46.7698,4
RandomForest,150,2,66,22,20,0,0.49,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|245|371|636|891|249|246|352|525|519,263.53|720.27|503.06|628.45|498.02|602.18|295.56|624.19|598.54|558.28|599.63|255.36|637.05|707.08|626.83|250.03|256.53|860.40|575.53|578.88,152.3068,209.2615,36.4569,99.1824,0.3,0.5,46.7698,4
GaussianProcess,150,0,63,23,22,0,0.13,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,307.18|551.97|369.97|281.80|640.81|582.34|356.08|565.41|590.35|278.64|525.26|601.22|619.78|456.67|408.01|477.18|549.47|458.68|540.52|415.54|649.00|703.41,118.6969,151.135,33.432,108.1163,0.3182,0.5,57.6492,0
GaussianProcess,150,1,63,23,22,0,0.13,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,307.18|551.97|369.97|281.80|640.81|582.34|356.08|565.41|590.35|278.64|525.26|601.22|619.78|456.67|408.01|477.18|549.47|458.68|540.52|415.54|649.00|703.41,118.6969,151.135,33.432,108.1163,0.3182,0.5,57.6492,0
GaussianProcess,150,2,63,23,22,0,0.13,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,307.18|551.97|369.97|281.80|640.81|582.34|356.08|565.41|590.35|278.64|525.26|601.22|619.78|456.67|408.01|477.18|549.47|458.68|540.52|415.54|649.00|703.41,118.6969,151.135,33.432,108.1163,0.3182,0.5,57.6492,0
GaussianProcess,150,0,63,22,23,0,0.13,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,569.22|645.11|454.66|489.53|532.41|309.56|588.83|509.48|423.69|618.61|516.46|294.30|275.00|513.05|547.97|668.73|270.38|501.55|455.83|399.46|565.71|573.94|484.43,128.9303,248.0034,23.8222,51.5347,0.4783,0.6957,-19.5247,1
GaussianProcess,150,1,63,22,23,0,0.13,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,569.22|645.11|454.66|489.53|532.41|309.56|588.83|509.48|423.69|618.61|516.46|294.30|275.00|513.05|547.97|668.73|270.38|501.55|455.83|399.46|565.71|573.94|484.43,128.9303,248.0034,23.8222,51.5347,0.4783,0.6957,-19.5247,1
GaussianProcess,150,2,63,22,23,0,0.13,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,569.22|645.11|454.66|489.53|532.41|309.56|588.83|509.48|423.69|618.61|516.46|294.30|275.00|513.05|547.97|668.73|270.38|501.55|455.83|399.46|565.71|573.94|484.43,128.9303,248.0034,23.8222,51.5347,0.4783,0.6957,-19.5247,1
GaussianProcess,150,0,66,22,20,0,0.15,SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch1_c005|SEV_batch1_c020,498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|906|421,613.83|492.14|319.64|536.86|261.41|537.81|358.58|358.91|477.33|501.98|533.54|553.13|468.55|582.12|500.94|631.46|401.23|498.13|560.36|445.48,115.3648,160.0154,23.1514,72.378,0.4,0.55,-28.5281,2
GaussianProcess,150,1,66,22,20,0,0.15,SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch1_c005|SEV_batch1_c020,498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|906|421,613.83|492.14|319.64|536.86|261.41|537.81|358.58|358.91|477.33|501.98|533.54|553.13|468.55|582.12|500.94|631.46|401.23|498.13|560.36|445.48,115.3648,160.0154,23.1514,72.378,0.4,0.55,-28.5281,2
GaussianProcess,150,2,66,22,20,0,0.16,SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch1_c005|SEV_batch1_c020,498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|906|421,613.83|492.14|319.64|536.86|261.41|537.81|358.58|358.91|477.33|501.98|533.54|553.13|468.55|582.12|500.94|631.46|401.23|498.13|560.36|445.48,115.3648,160.0154,23.1514,72.378,0.4,0.55,-28.5281,2
GaussianProcess,150,0,65,22,21,0,0.08,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|673|1341|247|244|819|309|441|248|621|585|248|247|248|863|246|249|504|598|249,563.82|513.27|636.91|590.36|400.80|494.80|918.64|495.42|1043.43|494.42|501.88|879.47|494.80|337.87|377.94|450.47|473.99|357.95|479.06|494.80|420.28,212.496,277.447,53.4171,171.2822,0.1429,0.2381,74.7324,3
GaussianProcess,150,1,65,22,21,0,0.08,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|673|1341|247|244|819|309|441|248|621|585|248|247|248|863|246|249|504|598|249,563.82|513.27|636.91|590.36|400.80|494.80|918.64|495.42|1043.43|494.42|501.88|879.47|494.80|337.87|377.94|450.47|473.99|357.95|479.06|494.80|420.28,212.496,277.447,53.4171,171.2822,0.1429,0.2381,74.7324,3
GaussianProcess,150,2,65,22,21,0,0.08,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|673|1341|247|244|819|309|441|248|621|585|248|247|248|863|246|249|504|598|249,563.82|513.27|636.91|590.36|400.80|494.80|918.64|495.42|1043.43|494.42|501.88|879.47|494.80|337.87|377.94|450.47|473.99|357.95|479.06|494.80|420.28,212.496,277.447,53.4171,171.2822,0.1429,0.2381,74.7324,3
GaussianProcess,150,0,66,22,20,0,0.13,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|245|371|636|891|249|246|352|525|519,293.80|770.57|543.64|537.23|569.97|585.91|339.71|547.50|570.40|514.07|580.75|331.25|744.05|662.03|629.10|278.42|368.50|758.42|593.03|639.79,159.9695,200.7318,39.7121,115.6802,0.25,0.45,57.7071,4
GaussianProcess,150,1,66,22,20,0,0.13,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|245|371|636|891|249|246|352|525|519,293.80|770.57|543.64|537.23|569.97|585.91|339.71|547.50|570.40|514.07|580.75|331.25|744.05|662.03|629.10|278.42|368.50|758.42|593.03|639.79,159.9695,200.7318,39.7121,115.6802,0.25,0.45,57.7071,4
GaussianProcess,150,2,66,22,20,0,0.13,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|245|371|636|891|249|246|352|525|519,293.80|770.57|543.64|537.23|569.97|585.91|339.71|547.50|570.40|514.07|580.75|331.25|744.05|662.03|629.10|278.42|368.50|758.42|593.03|639.79,159.9695,200.7318,39.7121,115.6802,0.25,0.45,57.7071,4
Pure_NN,150,0,63,23,22,36353,0.94,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,341.20|525.55|389.77|166.12|560.37|577.80|314.53|556.99|589.83|178.97|514.72|640.53|626.48|394.43|297.67|307.02|528.07|206.69|575.26|207.96|668.47|641.64,109.7076,142.6874,28.0545,73.2288,0.2273,0.6818,6.7758,0
Pure_NN,150,1,63,23,22,36353,0.95,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,258.16|555.90|330.82|147.04|528.64|577.09|304.62|561.82|587.06|244.85|587.07|700.18|595.68|214.98|269.52|334.30|530.58|279.62|568.10|261.68|651.06|595.55,119.8471,157.9685,28.2014,93.6321,0.2727,0.5455,1.0599,0
Pure_NN,150,2,63,23,22,36353,1.43,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,378.15|666.40|223.74|143.18|627.19|553.20|264.49|526.04|599.76|199.43|519.62|644.56|613.33|349.82|268.20|344.86|545.68|353.15|557.27|240.73|678.15|700.07,122.7953,156.8065,30.8855,104.4852,0.2273,0.4545,15.2735,0
Pure_NN,150,0,63,22,23,36353,0.97,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,645.71|566.40|316.80|482.71|494.94|230.42|678.40|442.87|255.26|612.57|490.91|164.33|211.25|570.72|537.70|694.38|217.81|442.72|490.99|266.49|484.29|477.08|293.62,127.7346,246.0425,20.1003,63.7162,0.3913,0.7391,-69.071,1
Pure_NN,150,1,63,22,23,36353,0.98,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,646.61|540.01|298.60|485.91|493.66|252.36|649.65|426.30|242.94|600.97|477.64|181.67|202.93|494.57|515.34|679.76|219.01|404.39|491.82|370.97|438.31|416.32|277.76,118.4593,245.4537,17.5809,46.0664,0.5652,0.6957,-80.413,1
Pure_NN,150,2,63,22,23,36353,0.88,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,801.70|429.92|285.09|437.78|457.19|260.33|558.43|422.08|221.19|477.47|442.65|110.62|130.57|674.16|481.26|578.88|205.50|388.23|292.19|383.04|434.50|547.73|235.26,161.8814,281.2334,26.8236,122.5276,0.3913,0.4348,-104.4023,1
Pure_NN,150,0,66,22,20,36353,1.08,SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch1_c005|SEV_batch1_c020,498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|906|421,593.51|441.10|293.87|522.08|273.85|504.87|265.94|288.74|179.66|341.45|512.48|515.71|399.61|610.24|633.90|548.78|250.75|497.78|624.48|199.36,130.7104,177.7598,22.462,87.4226,0.35,0.55,-85.2918,2
Pure_NN,150,1,66,22,20,36353,1.14,SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch1_c005|SEV_batch1_c020,498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|906|421,669.44|478.09|276.90|539.90|210.38|502.65|291.12|270.03|156.74|409.00|515.09|478.80|416.62|641.66|503.32|624.90|162.21|553.39|618.41|115.66,132.0773,175.767,24.1286,94.3312,0.4,0.55,-88.484,2
Pure_NN,150,2,66,22,20,36353,1.04,SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch1_c005|SEV_batch1_c020,498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|906|421,598.71|447.00|291.48|558.76|264.96|391.39|322.20|308.27|184.21|330.92|494.18|512.97|340.08|619.67|710.62|554.01|260.57|594.99|575.32|304.59,144.6579,196.2865,24.326,76.3898,0.15,0.55,-76.955,2
Pure_NN,150,0,65,22,21,36353,1.61,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|673|1341|247|244|819|309|441|248|621|585|248|247|248|863|246|249|504|598|249,602.70|439.28|675.40|623.15|231.18|107.30|672.47|370.17|735.60|288.40|374.58|660.85|170.45|296.28|221.26|687.48|397.91|219.96|507.94|388.23|240.90,130.9515,204.2712,26.4548,75.8469,0.381,0.5714,-44.7385,3
Pure_NN,150,1,65,22,21,36353,1.04,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|673|1341|247|244|819|309|441|248|621|585|248|247|248|863|246|249|504|598|249,616.91|361.18|640.01|520.36|221.53|63.52|610.82|266.04|691.39|224.49|297.48|644.80|552.12|323.68|264.84|666.90|326.52|203.77|517.52|266.22|292.59,164.2402,244.6991,34.2167,80.5172,0.381,0.5238,-60.873,3
